user_id,country,acquisition_channel,registration_date
2402,US,Paid Social,2023-07-07
2403,UK,Paid Social,2023-07-26
2404,US,Paid Social,2023-07-07
2405,CA,Paid Social,2023-01-24
2406,CA,Organic Search,2023-07-25
2407,US,Paid Social,2023-01-27
2408,US,Referral,2023-10-19
2409,DE,Organic Search,2023-10-15
2410,UK,Paid Social,2023-04-10
2411,CA,Paid Social,2023-07-05
2412,US,Paid Social,2023-10-11
2413,UK,Organic Search,2023-05-28
2414,US,Email,2023-02-07
2415,UK,Paid Social,2023-07-17
2416,DE,Paid Social,2023-09-16
2417,US,Paid Social,2023-08-19
2418,US,Organic Search,2023-10-09
2419,US,Organic Search,2023-05-24
2420,US,Direct,2023-11-16
2421,US,Organic Search,2023-12-15
2422,US,Paid Social,2023-11-09
2423,AU,Paid Social,2023-03-02
2424,UK,Paid Social,2023-03-07
2425,US,Paid Social,2023-02-19
2426,DE,Paid Social,2023-07-21
2427,US,Organic Search,2023-07-11
2428,DE,Paid Social,2023-06-23
2429,US,Paid Social,2023-10-13
2430,DE,Paid Social,2023-07-07
2431,CA,Organic Search,2023-03-15
2432,AU,Paid Social,2023-04-12
2433,DE,Organic Search,2023-11-05
2434,US,Organic Search,2023-09-18
2435,DE,Organic Search,2023-07-25
2436,US,Email,2023-09-14
2437,US,Organic Search,2023-01-21
2438,US,Organic Search,2023-01-24
2439,UK,Organic Search,2023-01-20
2440,US,Organic Search,2023-03-12
2441,UK,Paid Social,2023-06-20
2442,UK,Organic Search,2023-08-31
2443,AU,Organic Search,2023-09-23
2444,AU,Paid Social,2023-08-22
2445,UK,Paid Social,2023-03-18
2446,US,Direct,2023-11-07
2447,US,Paid Social,2023-09-21
2448,US,Organic Search,2023-03-13
2449,US,Paid Social,2023-06-17
2450,US,Organic Search,2023-11-10
2451,US,Paid Social,2023-06-13
2452,DE,Paid Social,2023-03-25
2453,UK,Organic Search,2023-07-21
2454,US,Paid Social,2023-11-12
2455,UK,Email,2023-06-03
2456,US,Referral,2023-10-31
2457,UK,Paid Social,2023-06-22
2458,CA,Paid Social,2023-09-17
2459,UK,Organic Search,2023-09-18
2460,UK,Organic Search,2023-09-30
2461,DE,Paid Social,2023-09-08
2462,DE,Paid Social,2023-12-29
2463,CA,Email,2023-10-16
2464,UK,Paid Social,2023-06-03
2465,CA,Paid Social,2023-09-01
2466,US,Paid Social,2023-01-09
2467,US,Email,2023-07-08
2468,US,Paid Social,2023-06-19
2469,UK,Paid Social,2023-12-11
2470,UK,Paid Social,2023-02-26
2471,US,Email,2023-08-02
2472,DE,Organic Search,2023-10-26
2473,DE,Email,2023-06-07
2474,CA,Paid Social,2023-12-19
2475,UK,Paid Social,2023-11-19
2476,DE,Paid Social,2023-01-14
2477,US,Paid Social,2023-11-02
2478,AU,Organic Search,2023-08-31
2479,US,Email,2023-05-16
2480,AU,Paid Social,2023-12-02
2481,US,Paid Social,2023-10-24
2482,DE,Organic Search,2023-10-23
2483,DE,Paid Social,2023-04-27
2484,US,Paid Social,2023-01-27
2485,UK,Paid Social,2023-10-26
2486,DE,Paid Social,2023-09-03
2487,UK,Paid Social,2023-03-29
2488,DE,Referral,2023-09-26
2489,UK,Paid Social,2023-11-19
2490,US,Email,2023-11-14
2491,US,Organic Search,2023-07-14
2492,US,Paid Social,2023-03-17
2493,AU,Paid Social,2023-12-15
2494,US,Paid Social,2023-05-05
2495,UK,Email,2023-01-17
2496,UK,Organic Search,2023-10-21
2497,UK,Organic Search,2023-12-25
2498,DE,Email,2023-02-26
2499,DE,Organic Search,2023-04-08
2500,UK,Paid Social,2023-01-10
2501,AU,Paid Social,2023-08-14
2502,AU,Email,2023-06-10
2503,UK,Organic Search,2023-08-03
2504,DE,Organic Search,2023-03-19
2505,US,Paid Social,2023-07-31
2506,US,Email,2023-12-20
2507,DE,Paid Social,2023-04-15
2508,UK,Paid Social,2023-07-30
2509,AU,Paid Social,2023-09-14
2510,DE,Email,2023-11-10
2511,US,Email,2023-08-30
2512,DE,Referral,2023-02-01
2513,UK,Organic Search,2023-12-28
2514,UK,Organic Search,2023-03-12
2515,CA,Paid Social,2023-09-23
2516,DE,Email,2023-04-17
2517,US,Organic Search,2023-10-15
2518,UK,Organic Search,2023-06-16
2519,CA,Direct,2023-12-06
2520,CA,Organic Search,2023-09-02
2521,CA,Paid Social,2023-09-27
2522,US,Paid Social,2023-07-12
2523,US,Paid Social,2023-06-10
2524,US,Direct,2023-03-30
2525,AU,Paid Social,2023-08-24
2526,US,Paid Social,2023-09-30
2527,US,Paid Social,2023-06-25
2528,DE,Paid Social,2023-10-07
2529,US,Paid Social,2023-07-01
2530,DE,Organic Search,2023-12-13
2531,CA,Organic Search,2023-12-15
2532,AU,Organic Search,2023-11-26
2533,US,Organic Search,2023-12-21
2534,US,Paid Social,2023-05-16
2535,CA,Email,2023-11-09
2536,AU,Direct,2023-09-05
2537,CA,Direct,2023-04-09
2538,US,Paid Social,2023-05-07
2539,AU,Paid Social,2023-05-23
2540,AU,Paid Social,2023-10-13
2541,CA,Organic Search,2023-06-02
2542,AU,Organic Search,2023-04-26
2543,AU,Paid Social,2023-06-02
2544,CA,Referral,2023-05-28
2545,US,Organic Search,2023-12-27
2546,UK,Organic Search,2023-04-17
2547,US,Direct,2023-12-20
2548,UK,Organic Search,2023-12-27
2549,UK,Email,2023-09-08
2550,US,Direct,2023-06-12
2551,US,Email,2023-09-03
2552,US,Paid Social,2023-06-28
2553,AU,Paid Social,2023-10-14
2554,DE,Paid Social,2023-05-21
2555,US,Paid Social,2023-05-28
2556,DE,Paid Social,2023-03-04
2557,UK,Organic Search,2023-10-21
2558,US,Paid Social,2023-12-13
2559,US,Paid Social,2023-10-06
2560,UK,Email,2023-07-14
2561,AU,Direct,2023-07-22
2562,CA,Paid Social,2023-06-26
2563,US,Organic Search,2023-03-16
2564,US,Direct,2023-05-29
2565,UK,Paid Social,2023-01-22
2566,US,Email,2023-05-28
2567,US,Email,2023-02-10
2568,US,Organic Search,2023-06-27
2569,AU,Email,2023-08-15
2570,DE,Organic Search,2023-12-02
2571,UK,Paid Social,2023-05-12
2572,DE,Paid Social,2023-09-03
2573,US,Organic Search,2023-04-20
2574,UK,Direct,2023-04-14
2575,US,Organic Search,2023-10-03
2576,CA,Organic Search,2023-05-19
2577,DE,Paid Social,2023-10-15
2578,CA,Direct,2023-12-23
2579,US,Email,2023-05-20
2580,CA,Direct,2023-03-12
2581,US,Paid Social,2023-02-25
2582,DE,Paid Social,2023-11-12
2583,UK,Organic Search,2023-10-28
2584,UK,Organic Search,2023-05-03
2585,UK,Paid Social,2023-05-05
2586,CA,Paid Social,2023-01-26
2587,US,Paid Social,2023-12-09
2588,CA,Direct,2023-09-29
2589,US,Paid Social,2023-04-26
2590,CA,Organic Search,2023-11-23
2591,AU,Organic Search,2023-04-30
2592,AU,Email,2023-01-27
2593,UK,Direct,2023-02-21
2594,UK,Email,2023-07-31
2595,US,Organic Search,2023-06-19
2596,AU,Referral,2023-08-30
2597,US,Organic Search,2023-02-21
2598,UK,Organic Search,2023-12-15
2599,US,Referral,2023-03-12
2600,US,Organic Search,2023-01-03
2601,CA,Paid Social,2023-10-09
2602,US,Organic Search,2023-03-22
2603,CA,Paid Social,2023-07-28
2604,US,Email,2023-12-01
2605,US,Paid Social,2023-09-01
2606,UK,Paid Social,2023-09-02
2607,US,Organic Search,2023-11-30
2608,US,Paid Social,2023-04-13
2609,CA,Paid Social,2023-05-28
2610,US,Organic Search,2023-06-14
2611,AU,Paid Social,2023-05-27
2612,US,Organic Search,2023-11-27
2613,US,Email,2023-01-31
2614,CA,Paid Social,2023-02-15
2615,US,Organic Search,2023-11-30
2616,US,Paid Social,2023-10-21
2617,US,Paid Social,2023-04-29
2618,US,Direct,2023-10-01
2619,AU,Referral,2023-01-20
2620,US,Paid Social,2023-03-31
2621,AU,Email,2023-08-02
2622,DE,Paid Social,2023-04-01
2623,UK,Organic Search,2023-01-19
2624,DE,Paid Social,2023-07-23
2625,US,Paid Social,2023-09-11
2626,DE,Paid Social,2023-04-06
2627,US,Email,2023-05-29
2628,CA,Paid Social,2023-01-20
2629,UK,Email,2023-01-05
2630,US,Direct,2023-06-02
2631,CA,Paid Social,2023-10-18
2632,CA,Paid Social,2023-11-05
2633,US,Paid Social,2023-02-24
2634,US,Referral,2023-06-21
2635,CA,Paid Social,2023-05-26
2636,CA,Organic Search,2023-08-21
2637,DE,Paid Social,2023-11-25
2638,AU,Paid Social,2023-10-06
2639,DE,Organic Search,2023-09-26
2640,CA,Organic Search,2023-09-10
2641,US,Paid Social,2023-03-10
2642,US,Paid Social,2023-09-16
2643,AU,Paid Social,2023-08-28
2644,CA,Organic Search,2023-05-20
2645,US,Organic Search,2023-04-09
2646,US,Paid Social,2023-02-27
2647,DE,Paid Social,2023-06-19
2648,UK,Organic Search,2023-03-25
2649,UK,Paid Social,2023-08-23
2650,UK,Paid Social,2023-11-28
2651,US,Organic Search,2023-05-12
2652,US,Organic Search,2023-04-06
2653,US,Organic Search,2023-01-08
2654,US,Email,2023-06-22
2655,AU,Direct,2023-06-01
2656,UK,Direct,2023-10-18
2657,AU,Direct,2023-12-12
2658,DE,Paid Social,2023-04-09
2659,US,Paid Social,2023-03-31
2660,CA,Paid Social,2023-11-09
2661,UK,Organic Search,2023-11-24
2662,DE,Paid Social,2023-07-27
2663,US,Direct,2023-08-07
2664,CA,Paid Social,2023-09-21
2665,CA,Paid Social,2023-06-17
2666,US,Organic Search,2023-02-14
2667,US,Paid Social,2023-07-25
2668,CA,Paid Social,2023-12-09
2669,CA,Email,2023-02-18
2670,US,Paid Social,2023-04-05
2671,CA,Direct,2023-03-13
2672,US,Paid Social,2023-09-02
2673,CA,Email,2023-06-15
2674,US,Paid Social,2023-05-08
2675,DE,Paid Social,2023-01-04
2676,US,Paid Social,2023-05-14
2677,US,Direct,2023-07-16
2678,US,Referral,2023-05-01
2679,US,Organic Search,2023-08-17
2680,UK,Organic Search,2023-05-17
2681,US,Email,2023-06-18
2682,AU,Paid Social,2023-06-04
2683,US,Paid Social,2023-10-26
2684,US,Paid Social,2023-10-21
2685,US,Organic Search,2023-01-06
2686,US,Direct,2023-05-14
2687,US,Direct,2023-12-01
2688,UK,Paid Social,2023-07-04
2689,UK,Paid Social,2023-12-21
2690,UK,Email,2023-05-01
2691,UK,Organic Search,2023-02-01
2692,UK,Email,2023-12-08
2693,US,Organic Search,2023-03-02
2694,UK,Paid Social,2023-08-27
2695,DE,Email,2023-06-07
2696,UK,Paid Social,2023-03-23
2697,CA,Paid Social,2023-07-27
2698,US,Paid Social,2023-12-18
2699,AU,Paid Social,2023-09-15
2700,AU,Organic Search,2023-12-27
2701,UK,Referral,2023-06-09
2702,DE,Direct,2023-12-20
2703,US,Paid Social,2023-03-02
2704,US,Paid Social,2023-11-24
2705,AU,Organic Search,2023-06-01
2706,AU,Organic Search,2023-07-08
2707,US,Paid Social,2023-11-11
2708,US,Direct,2023-04-24
2709,US,Paid Social,2023-04-23
2710,US,Email,2023-03-10
2711,AU,Organic Search,2023-09-02
2712,UK,Paid Social,2023-03-20
2713,US,Organic Search,2023-08-21
2714,US,Paid Social,2023-11-07
2715,US,Organic Search,2023-07-11
2716,US,Referral,2023-08-01
2717,CA,Organic Search,2023-12-26
2718,DE,Email,2023-10-09
2719,AU,Paid Social,2023-08-30
2720,US,Referral,2023-10-03
2721,DE,Paid Social,2023-12-07
2722,AU,Email,2023-04-22
2723,AU,Organic Search,2023-05-07
2724,UK,Direct,2023-12-15
2725,US,Email,2023-11-02
2726,US,Organic Search,2023-02-11
2727,US,Organic Search,2023-09-27
2728,US,Paid Social,2023-08-17
2729,US,Email,2023-09-28
2730,UK,Paid Social,2023-12-27
2731,CA,Paid Social,2023-07-05
2732,UK,Organic Search,2023-02-09
2733,US,Organic Search,2023-10-16
2734,DE,Email,2023-02-27
2735,DE,Organic Search,2023-02-01
2736,AU,Paid Social,2023-10-08
2737,DE,Email,2023-09-16
2738,UK,Organic Search,2023-04-14
2739,DE,Paid Social,2023-10-21
2740,US,Organic Search,2023-10-02
2741,US,Paid Social,2023-03-18
2742,US,Organic Search,2023-03-26
2743,US,Direct,2023-06-17
2744,US,Paid Social,2023-09-24
2745,CA,Paid Social,2023-08-15
2746,AU,Paid Social,2023-03-01
2747,UK,Organic Search,2023-12-15
2748,US,Direct,2023-04-16
2749,AU,Paid Social,2023-10-26
2750,CA,Paid Social,2023-09-08
2751,US,Organic Search,2023-02-16
2752,CA,Paid Social,2023-09-19
2753,US,Organic Search,2023-08-17
2754,US,Paid Social,2023-01-29
2755,DE,Organic Search,2023-08-21
2756,US,Direct,2023-03-09
2757,UK,Organic Search,2023-09-20
2758,DE,Email,2023-08-01
2759,CA,Email,2023-08-22
2760,US,Organic Search,2023-10-16
2761,US,Paid Social,2023-01-30
2762,US,Organic Search,2023-10-14
2763,CA,Paid Social,2023-08-25
2764,UK,Direct,2023-12-11
2765,US,Paid Social,2023-06-07
2766,DE,Paid Social,2023-01-12
2767,UK,Organic Search,2023-07-22
2768,US,Paid Social,2023-05-11
2769,UK,Organic Search,2023-01-02
2770,CA,Direct,2023-04-22
2771,US,Paid Social,2023-10-24
2772,US,Direct,2023-02-07
2773,AU,Organic Search,2023-01-24
2774,UK,Paid Social,2023-08-05
2775,UK,Paid Social,2023-06-26
2776,UK,Organic Search,2023-12-25
2777,US,Paid Social,2023-02-02
2778,US,Email,2023-10-05
2779,UK,Email,2023-01-31
2780,US,Paid Social,2023-02-05
2781,US,Paid Social,2023-08-30
2782,AU,Organic Search,2023-01-17
2783,DE,Email,2023-05-27
2784,AU,Organic Search,2023-07-29
2785,DE,Email,2023-04-03
2786,US,Paid Social,2023-03-11
2787,DE,Paid Social,2023-11-25
2788,US,Email,2023-11-27
2789,DE,Organic Search,2023-08-04
2790,DE,Paid Social,2023-07-11
2791,CA,Paid Social,2023-07-15
2792,DE,Organic Search,2023-08-18
2793,UK,Paid Social,2023-07-13
2794,US,Paid Social,2023-07-12
2795,UK,Direct,2023-02-11
2796,UK,Organic Search,2023-12-16
2797,US,Email,2023-12-05
2798,CA,Organic Search,2023-10-04
2799,DE,Organic Search,2023-03-10
2800,US,Organic Search,2023-12-01
2801,AU,Organic Search,2023-06-28
2802,DE,Organic Search,2023-03-02
2803,DE,Referral,2023-04-02
2804,DE,Paid Social,2023-10-03
2805,UK,Organic Search,2023-07-21
2806,DE,Organic Search,2023-09-28
2807,AU,Direct,2023-03-07
2808,US,Email,2023-04-25
2809,UK,Organic Search,2023-01-02
2810,CA,Organic Search,2023-01-12
2811,US,Organic Search,2023-06-02
2812,CA,Organic Search,2023-08-26
2813,CA,Organic Search,2023-12-11
2814,US,Paid Social,2023-10-06
2815,UK,Organic Search,2023-08-06
2816,AU,Paid Social,2023-09-30
2817,UK,Organic Search,2023-07-14
2818,US,Email,2023-04-28
2819,US,Email,2023-05-07
2820,US,Paid Social,2023-08-24
2821,DE,Paid Social,2023-06-27
2822,US,Paid Social,2023-03-21
2823,CA,Paid Social,2023-05-22
2824,US,Direct,2023-04-07
2825,US,Paid Social,2023-02-27
2826,AU,Email,2023-01-17
2827,CA,Email,2023-12-05
2828,US,Paid Social,2023-08-03
2829,UK,Paid Social,2023-11-11
2830,US,Organic Search,2023-01-09
2831,UK,Organic Search,2023-05-04
2832,CA,Paid Social,2023-04-16
2833,US,Organic Search,2023-02-04
2834,US,Email,2023-02-21
2835,US,Organic Search,2023-11-01
2836,DE,Paid Social,2023-01-18
2837,DE,Paid Social,2023-08-17
2838,US,Paid Social,2023-11-03
2839,AU,Paid Social,2023-12-11
2840,US,Email,2023-12-27
2841,US,Paid Social,2023-01-25
2842,AU,Paid Social,2023-05-06
2843,DE,Organic Search,2023-01-23
2844,DE,Paid Social,2023-07-25
2845,UK,Email,2023-08-13
2846,US,Paid Social,2023-04-30
2847,AU,Email,2023-10-04
2848,US,Paid Social,2023-04-22
2849,UK,Organic Search,2023-01-29
2850,US,Organic Search,2023-03-13
2851,CA,Paid Social,2023-09-15
2852,US,Paid Social,2023-05-29
2853,US,Direct,2023-04-30
2854,DE,Organic Search,2023-10-22
2855,US,Paid Social,2023-06-13
2856,UK,Paid Social,2023-10-23
2857,US,Paid Social,2023-11-03
2858,US,Organic Search,2023-12-11
2859,US,Organic Search,2023-06-14
2860,US,Organic Search,2023-05-02
2861,DE,Organic Search,2023-06-04
2862,US,Organic Search,2023-03-15
2863,DE,Organic Search,2023-12-05
2864,UK,Paid Social,2023-09-24
2865,UK,Paid Social,2023-04-24
2866,UK,Referral,2023-07-31
2867,UK,Organic Search,2023-06-03
2868,AU,Paid Social,2023-05-21
2869,US,Paid Social,2023-02-01
2870,US,Organic Search,2023-10-13
2871,DE,Email,2023-10-30
2872,DE,Organic Search,2023-03-31
2873,DE,Email,2023-11-17
2874,UK,Email,2023-12-14
2875,AU,Paid Social,2023-08-07
2876,UK,Paid Social,2023-10-12
2877,UK,Paid Social,2023-09-11
2878,US,Paid Social,2023-01-25
2879,UK,Paid Social,2023-06-26
2880,US,Organic Search,2023-11-26
2881,US,Organic Search,2023-12-10
2882,DE,Paid Social,2023-07-15
2883,US,Paid Social,2023-09-26
2884,US,Email,2023-06-13
2885,US,Organic Search,2023-12-23
2886,DE,Email,2023-08-02
2887,UK,Organic Search,2023-07-29
2888,UK,Paid Social,2023-03-18
2889,AU,Paid Social,2023-06-03
2890,AU,Paid Social,2023-07-12
2891,US,Organic Search,2023-04-05
2892,CA,Paid Social,2023-10-03
2893,AU,Email,2023-08-31
2894,CA,Paid Social,2023-05-04
2895,US,Paid Social,2023-04-26
2896,DE,Email,2023-06-03
2897,UK,Direct,2023-12-29
2898,US,Paid Social,2023-03-15
2899,UK,Organic Search,2023-08-26
2900,US,Email,2023-01-30
2901,US,Paid Social,2023-10-15
2902,AU,Organic Search,2023-07-31
2903,US,Organic Search,2023-08-02
2904,UK,Email,2023-10-13
2905,UK,Organic Search,2023-09-29
2906,US,Referral,2023-03-10
2907,DE,Organic Search,2023-07-18
2908,US,Direct,2023-05-05
2909,US,Paid Social,2023-05-11
2910,US,Paid Social,2023-04-15
2911,US,Email,2023-06-19
2912,US,Paid Social,2023-11-28
2913,CA,Paid Social,2023-02-10
2914,DE,Organic Search,2023-08-19
2915,US,Organic Search,2023-07-09
2916,CA,Organic Search,2023-02-17
2917,CA,Paid Social,2023-10-02
2918,AU,Organic Search,2023-04-08
2919,UK,Organic Search,2023-01-27
2920,US,Paid Social,2023-05-18
2921,US,Paid Social,2023-07-13
2922,CA,Direct,2023-12-11
2923,AU,Organic Search,2023-11-06
2924,US,Organic Search,2023-11-05
2925,US,Email,2023-01-21
2926,DE,Organic Search,2023-02-07
2927,AU,Email,2023-04-07
2928,DE,Email,2023-10-28
2929,AU,Direct,2023-12-10
2930,US,Organic Search,2023-10-14
2931,UK,Email,2023-04-22
2932,CA,Direct,2023-09-03
2933,US,Paid Social,2023-04-17
2934,UK,Paid Social,2023-06-20
2935,CA,Organic Search,2023-06-05
2936,US,Organic Search,2023-01-08
2937,AU,Paid Social,2023-04-19
2938,UK,Paid Social,2023-04-08
2939,DE,Paid Social,2023-03-02
2940,US,Paid Social,2023-09-03
2941,US,Paid Social,2023-05-05
2942,CA,Paid Social,2023-12-23
2943,US,Email,2023-11-06
2944,CA,Organic Search,2023-12-27
2945,AU,Paid Social,2023-04-15
2946,US,Organic Search,2023-07-23
2947,UK,Paid Social,2023-05-03
2948,UK,Direct,2023-10-10
2949,US,Email,2023-06-14
2950,DE,Organic Search,2023-05-25
2951,AU,Referral,2023-07-14
2952,CA,Organic Search,2023-08-27
2953,CA,Paid Social,2023-10-01
2954,UK,Organic Search,2023-11-29
2955,DE,Email,2023-07-03
2956,CA,Paid Social,2023-06-07
2957,CA,Paid Social,2023-05-14
2958,DE,Email,2023-07-04
2959,US,Organic Search,2023-09-20
2960,AU,Organic Search,2023-09-12
2961,US,Email,2023-08-27
2962,US,Paid Social,2023-02-20
2963,US,Organic Search,2023-08-29
2964,DE,Paid Social,2023-06-13
2965,DE,Paid Social,2023-04-15
2966,CA,Organic Search,2023-07-09
2967,CA,Organic Search,2023-06-10
2968,UK,Organic Search,2023-07-31
2969,DE,Paid Social,2023-01-24
2970,UK,Email,2023-10-16
2971,US,Referral,2023-04-24
2972,US,Paid Social,2023-03-16
2973,AU,Organic Search,2023-01-09
2974,CA,Email,2023-05-14
2975,US,Paid Social,2023-10-11
2976,US,Organic Search,2023-10-27
2977,AU,Email,2023-10-24
2978,US,Direct,2023-08-02
2979,CA,Direct,2023-06-01
2980,DE,Direct,2023-03-20
2981,UK,Organic Search,2023-04-11
2982,US,Organic Search,2023-06-18
2983,CA,Paid Social,2023-04-28
2984,AU,Organic Search,2023-07-14
2985,UK,Paid Social,2023-10-19
2986,DE,Direct,2023-05-06
2987,US,Direct,2023-09-13
2988,UK,Paid Social,2023-10-09
2989,CA,Direct,2023-12-02
2990,DE,Email,2023-12-17
2991,US,Paid Social,2023-06-22
2992,AU,Organic Search,2023-05-12
2993,UK,Organic Search,2023-09-08
2994,US,Paid Social,2023-11-25
2995,US,Organic Search,2023-09-09
2996,DE,Organic Search,2023-08-24
2997,US,Organic Search,2023-03-28
2998,US,Paid Social,2023-06-30
2999,US,Email,2023-03-28
3000,DE,Organic Search,2023-03-13
3001,CA,Direct,2023-10-07
3002,AU,Paid Social,2023-09-08
3003,US,Organic Search,2023-04-05
3004,CA,Email,2023-10-05
3005,UK,Paid Social,2023-11-25
3006,AU,Paid Social,2023-01-31
3007,DE,Direct,2023-09-26
3008,US,Organic Search,2023-01-18
3009,CA,Paid Social,2023-02-08
3010,US,Organic Search,2023-12-09
3011,UK,Email,2023-01-25
3012,US,Paid Social,2023-01-04
3013,US,Paid Social,2023-07-31
3014,US,Organic Search,2023-03-12
3015,CA,Paid Social,2023-11-19
3016,US,Direct,2023-04-29
3017,CA,Paid Social,2023-02-04
3018,UK,Paid Social,2023-12-29
3019,US,Paid Social,2023-03-19
3020,AU,Email,2023-01-05
3021,US,Paid Social,2023-04-22
3022,UK,Email,2023-09-16
3023,CA,Email,2023-08-22
3024,US,Paid Social,2023-07-11
3025,US,Organic Search,2023-01-31
3026,US,Paid Social,2023-11-13
3027,DE,Email,2023-11-23
3028,CA,Organic Search,2023-12-08
3029,CA,Paid Social,2023-11-12
3030,CA,Email,2023-09-05
3031,US,Paid Social,2023-12-04
3032,UK,Paid Social,2023-09-07
3033,AU,Organic Search,2023-01-09
3034,US,Organic Search,2023-01-04
3035,US,Direct,2023-09-30
3036,US,Organic Search,2023-10-10
3037,UK,Organic Search,2023-07-30
3038,DE,Email,2023-01-07
3039,US,Paid Social,2023-01-09
3040,UK,Referral,2023-09-29
3041,US,Referral,2023-05-21
3042,DE,Organic Search,2023-10-02
3043,US,Organic Search,2023-05-27
3044,UK,Direct,2023-01-09
3045,CA,Paid Social,2023-09-15
3046,CA,Organic Search,2023-12-24
3047,UK,Direct,2023-12-12
3048,US,Organic Search,2023-08-09
3049,US,Email,2023-04-02
3050,US,Organic Search,2023-02-24
3051,US,Organic Search,2023-02-19
3052,UK,Organic Search,2023-09-26
3053,US,Referral,2023-03-18
3054,US,Paid Social,2023-05-04
3055,CA,Email,2023-04-09
3056,DE,Paid Social,2023-11-14
3057,CA,Paid Social,2023-09-27
3058,US,Organic Search,2023-05-10
3059,US,Paid Social,2023-07-01
3060,DE,Paid Social,2023-05-17
3061,US,Paid Social,2023-07-23
3062,US,Organic Search,2023-02-10
3063,UK,Email,2023-07-11
3064,CA,Organic Search,2023-07-27
3065,CA,Referral,2023-08-24
3066,US,Organic Search,2023-10-17
3067,US,Paid Social,2023-05-05
3068,DE,Paid Social,2023-12-23
3069,US,Paid Social,2023-04-26
3070,CA,Paid Social,2023-06-03
3071,CA,Paid Social,2023-12-17
3072,CA,Paid Social,2023-02-11
3073,US,Direct,2023-12-01
3074,US,Paid Social,2023-11-29
3075,UK,Email,2023-01-17
3076,DE,Organic Search,2023-02-17
3077,DE,Paid Social,2023-07-27
3078,US,Paid Social,2023-07-14
3079,US,Paid Social,2023-07-13
3080,DE,Paid Social,2023-10-10
3081,CA,Paid Social,2023-09-01
3082,DE,Organic Search,2023-01-29
3083,US,Organic Search,2023-11-23
3084,UK,Organic Search,2023-01-05
3085,CA,Paid Social,2023-12-26
3086,CA,Paid Social,2023-03-29
3087,UK,Referral,2023-02-12
3088,US,Direct,2023-09-13
3089,UK,Organic Search,2023-08-11
3090,US,Email,2023-11-27
3091,UK,Email,2023-06-19
3092,DE,Paid Social,2023-10-17
3093,US,Paid Social,2023-02-18
3094,AU,Referral,2023-09-28
3095,US,Paid Social,2023-01-22
3096,CA,Email,2023-04-28
3097,DE,Organic Search,2023-04-19
3098,US,Organic Search,2023-12-21
3099,US,Paid Social,2023-10-18
3100,UK,Paid Social,2023-09-01
3101,US,Email,2023-05-19
3102,CA,Referral,2023-01-24
3103,DE,Paid Social,2023-02-08
3104,UK,Organic Search,2023-12-17
3105,US,Email,2023-05-24
3106,UK,Paid Social,2023-10-06
3107,CA,Organic Search,2023-10-16
3108,US,Paid Social,2023-12-03
3109,UK,Direct,2023-01-17
3110,CA,Direct,2023-04-02
3111,CA,Paid Social,2023-06-11
3112,US,Paid Social,2023-01-09
3113,CA,Referral,2023-04-17
3114,US,Paid Social,2023-10-28
3115,US,Paid Social,2023-03-15
3116,DE,Organic Search,2023-12-31
3117,CA,Direct,2023-07-23
3118,US,Organic Search,2023-02-09
3119,US,Organic Search,2023-06-03
3120,US,Paid Social,2023-03-25
3121,US,Organic Search,2023-10-16
3122,US,Paid Social,2023-05-04
3123,US,Organic Search,2023-10-18
3124,UK,Paid Social,2023-07-19
3125,CA,Organic Search,2023-12-13
3126,CA,Organic Search,2023-10-04
3127,CA,Organic Search,2023-06-19
3128,US,Email,2023-07-16
3129,DE,Email,2023-03-13
3130,AU,Organic Search,2023-12-19
3131,AU,Direct,2023-02-10
3132,AU,Paid Social,2023-09-14
3133,DE,Referral,2023-06-27
3134,UK,Paid Social,2023-01-28
3135,US,Paid Social,2023-02-20
3136,CA,Organic Search,2023-08-12
3137,CA,Paid Social,2023-04-29
3138,CA,Referral,2023-02-08
3139,UK,Paid Social,2023-06-24
3140,US,Organic Search,2023-11-06
3141,US,Organic Search,2023-11-11
3142,DE,Direct,2023-11-01
3143,UK,Paid Social,2023-07-23
3144,UK,Paid Social,2023-06-17
3145,US,Referral,2023-01-16
3146,US,Organic Search,2023-11-21
3147,DE,Paid Social,2023-05-20
3148,CA,Email,2023-08-19
3149,AU,Paid Social,2023-09-09
3150,UK,Organic Search,2023-04-27
3151,CA,Paid Social,2023-07-02
3152,US,Email,2023-10-11
3153,CA,Organic Search,2023-07-12
3154,UK,Email,2023-08-10
3155,UK,Direct,2023-04-06
3156,CA,Organic Search,2023-12-15
3157,DE,Direct,2023-10-27
3158,US,Paid Social,2023-12-05
3159,AU,Paid Social,2023-07-14
3160,US,Direct,2023-02-13
3161,UK,Referral,2023-11-13
3162,US,Organic Search,2023-06-01
3163,US,Paid Social,2023-05-07
3164,UK,Paid Social,2023-02-07
3165,US,Paid Social,2023-02-12
3166,UK,Paid Social,2023-05-18
3167,DE,Organic Search,2023-03-20
3168,US,Paid Social,2023-07-14
3169,AU,Paid Social,2023-12-31
3170,UK,Organic Search,2023-11-21
3171,CA,Email,2023-03-20
3172,US,Email,2023-07-19
3173,US,Paid Social,2023-06-12
3174,US,Organic Search,2023-07-04
3175,US,Paid Social,2023-02-24
3176,US,Organic Search,2023-02-16
3177,CA,Organic Search,2023-01-03
3178,DE,Direct,2023-06-07
3179,AU,Organic Search,2023-08-16
3180,CA,Organic Search,2023-07-04
3181,US,Organic Search,2023-05-19
