order_id,user_id,order_date,revenue,status
12661,2022,2024-02-20,12.13,Completed
7647,524,2024-02-20,16.41,Refunded
6810,4337,2024-02-20,61.53,Completed
6804,2566,2024-02-20,43.76,Completed
2534,1300,2024-02-20,89.26,Completed
10734,3638,2024-02-20,7.96,Completed
5897,3245,2024-02-20,257.81,Completed
6750,4288,2024-02-20,14.5,Completed
7831,186,2024-02-20,72.77,Completed
3292,742,2024-02-20,44.2,Completed
7625,3122,2024-02-20,87.09,Completed
7131,760,2024-02-20,21.45,Completed
10697,2760,2024-02-20,22.19,Completed
10625,2108,2024-02-20,35.77,Completed
8128,2940,2024-02-20,30.02,Completed
8619,3497,2024-02-20,10.8,Refunded
4016,3071,2024-02-20,104.1,Completed
9766,563,2024-02-20,41.96,Completed
8882,2390,2024-02-20,19.36,Completed
10524,4106,2024-02-20,135.61,Completed
3906,1219,2024-02-20,122.14,Completed
4696,4221,2024-02-20,9.1,Completed
4817,2252,2024-02-20,75.48,Completed
9391,3662,2024-02-20,6.71,Completed
10448,4457,2024-02-20,41.54,Completed
3260,2133,2024-02-20,25.92,Completed
10052,2374,2024-02-20,50.79,Completed
6379,3475,2024-02-20,43.19,Completed
4715,2943,2024-02-20,100.58,Completed
1141,1986,2024-02-20,15.97,Completed
9319,4510,2024-02-20,60.25,Cancelled
1460,1633,2024-02-20,11.49,Completed
10269,4387,2024-02-20,53.87,Completed
8589,104,2024-02-20,6.23,Completed
4409,140,2024-02-20,46.57,Completed
6687,2935,2024-02-21,46.7,Completed
1757,2811,2024-02-21,32.18,Completed
5140,2681,2024-02-21,23.64,Completed
7528,2436,2024-02-21,17.47,Completed
7020,4508,2024-02-21,36.47,Completed
7018,4772,2024-02-21,14.39,Completed
9676,4407,2024-02-21,24.7,Completed
11655,921,2024-02-21,131.71,Completed
10912,4483,2024-02-21,13.23,Completed
11790,75,2024-02-21,34.75,Completed
8370,2403,2024-02-21,67.22,Completed
1313,1863,2024-02-21,31.73,Refunded
2928,3863,2024-02-21,61.78,Completed
4130,4284,2024-02-21,48.34,Completed
7172,1348,2024-02-21,33.74,Completed
10542,4661,2024-02-21,18.26,Completed
6483,767,2024-02-21,131.8,Completed
9643,733,2024-02-21,11.44,Refunded
4748,2087,2024-02-21,46.89,Completed
10144,2935,2024-02-21,14.42,Completed
3970,1001,2024-02-21,25.57,Completed
5165,2224,2024-02-21,78.09,Completed
10115,1932,2024-02-21,20.72,Completed
3945,3010,2024-02-21,9.53,Refunded
2795,2768,2024-02-21,18.23,Refunded
5357,4685,2024-02-21,27.36,Completed
1844,4515,2024-02-21,14.77,Completed
9885,2956,2024-02-21,697.38,Completed
10782,3383,2024-02-21,10.07,Completed
4446,3310,2024-02-21,7.56,Completed
9181,1294,2024-02-21,13.24,Completed
11016,190,2024-02-21,22.32,Completed
3254,384,2024-02-21,108.45,Refunded
7771,4386,2024-02-22,30.86,Completed
10600,2870,2024-02-22,15.35,Completed
12381,4952,2024-02-22,35.32,Completed
12726,2450,2024-02-22,20.85,Completed
7505,4297,2024-02-22,37.16,Completed
8808,4386,2024-02-22,35.39,Completed
6876,4264,2024-02-22,24.48,Completed
1507,3316,2024-02-22,54.46,Completed
6921,3205,2024-02-22,57.94,Completed
3794,243,2024-02-22,62.65,Completed
6101,1781,2024-02-22,7.73,Completed
8034,4064,2024-02-22,18.46,Completed
4148,36,2024-02-22,24.42,Completed
1921,4472,2024-02-22,129.96,Completed
12217,2023,2024-02-22,27.17,Refunded
8087,3567,2024-02-22,154.08,Completed
1612,3046,2024-02-22,41.7,Completed
6400,2373,2024-02-22,22.14,Completed
9445,4092,2024-02-22,28.07,Completed
10187,1160,2024-02-22,10.76,Completed
5602,265,2024-02-22,19.55,Completed
11160,3566,2024-02-22,20.06,Completed
11351,4950,2024-02-22,14.81,Completed
5676,2047,2024-02-22,45.08,Completed
12359,4548,2024-02-22,28.3,Completed
10193,990,2024-02-23,24.16,Completed
10336,3554,2024-02-23,37.07,Completed
3752,2566,2024-02-23,88.76,Completed
1780,4973,2024-02-23,15.22,Completed
3144,3931,2024-02-23,17.15,Completed
12729,3540,2024-02-23,18.73,Refunded
9371,1266,2024-02-23,23.53,Completed
12230,4252,2024-02-23,91.06,Completed
1402,223,2024-02-23,44.74,Cancelled
2244,67,2024-02-23,8.96,Refunded
3793,4591,2024-02-23,17.04,Completed
3565,4220,2024-02-23,11.97,Completed
8587,3294,2024-02-23,14.23,Completed
6238,707,2024-02-23,4.48,Completed
11168,201,2024-02-23,27.29,Completed
6373,4120,2024-02-23,56.88,Completed
1688,1279,2024-02-23,34.51,Refunded
12832,2309,2024-02-23,15.08,Completed
1121,4626,2024-02-23,13.69,Completed
2391,4115,2024-02-23,26.44,Completed
11640,2788,2024-02-23,43.76,Completed
5553,4633,2024-02-23,13.02,Completed
8867,1211,2024-02-23,19.16,Completed
12853,750,2024-02-23,85.88,Refunded
3399,3341,2024-02-23,36.73,Completed
2381,4840,2024-02-23,59.14,Completed
5168,2034,2024-02-23,35.13,Completed
3829,4945,2024-02-23,67.74,Completed
5577,393,2024-02-23,88.25,Completed
8787,3142,2024-02-23,29.71,Completed
10103,2875,2024-02-23,82.54,Completed
3934,3397,2024-02-23,11.41,Completed
5989,3322,2024-02-23,39.17,Completed
4641,347,2024-02-24,55.44,Refunded
8780,1697,2024-02-24,115.52,Completed
12964,1436,2024-02-24,63.6,Completed
2590,2508,2024-02-24,12.1,Completed
11340,2868,2024-02-24,89.05,Completed
4792,3083,2024-02-24,97.9,Completed
12633,3638,2024-02-24,136.85,Completed
11745,875,2024-02-24,8.26,Completed
12039,3854,2024-02-24,34.61,Completed
2769,3912,2024-02-24,12.45,Completed
5095,2044,2024-02-24,32.34,Completed
6533,594,2024-02-24,23.8,Completed
11637,2707,2024-02-24,83.92,Completed
2387,3863,2024-02-24,13.07,Completed
1692,3644,2024-02-24,83.66,Completed
4114,4243,2024-02-24,187.99,Refunded
7467,3353,2024-02-24,86.97,Cancelled
5630,953,2024-02-24,23.48,Completed
2301,496,2024-02-24,57.61,Completed
2954,1436,2024-02-24,21.2,Refunded
2903,4510,2024-02-24,11.99,Completed
6179,550,2024-02-24,7.24,Completed
8126,2043,2024-02-24,38.47,Completed
1806,3304,2024-02-24,36.9,Cancelled
3758,4878,2024-02-24,56.02,Completed
10265,1813,2024-02-24,51.11,Completed
10863,35,2024-02-24,30.15,Cancelled
6240,3596,2024-02-24,15.21,Completed
7969,4219,2024-02-24,84.83,Completed
1977,2053,2024-02-24,32.6,Completed
7318,2421,2024-02-24,71.98,Completed
5758,3189,2024-02-24,109.8,Completed
6895,3158,2024-02-25,32.23,Completed
11844,3487,2024-02-25,35.92,Completed
2691,2545,2024-02-25,66.0,Completed
4592,4910,2024-02-25,103.56,Completed
2318,539,2024-02-25,12.45,Refunded
10351,3245,2024-02-25,22.99,Completed
6996,3396,2024-02-25,64.56,Completed
11590,2029,2024-02-25,230.7,Completed
4619,3759,2024-02-25,16.74,Completed
1170,3089,2024-02-25,26.3,Completed
4653,4530,2024-02-25,71.79,Completed
1433,1131,2024-02-25,10.82,Completed
3340,585,2024-02-25,14.14,Cancelled
12678,1944,2024-02-25,82.05,Completed
1299,4514,2024-02-25,43.83,Completed
2489,2120,2024-02-25,8.24,Completed
7456,2678,2024-02-25,47.56,Completed
8962,1024,2024-02-25,35.43,Completed
8690,1354,2024-02-25,11.55,Completed
1536,3675,2024-02-25,78.36,Completed
3533,1571,2024-02-25,33.63,Completed
10372,4191,2024-02-26,13.67,Refunded
12263,1571,2024-02-26,65.6,Completed
2978,4373,2024-02-26,15.81,Completed
12017,4767,2024-02-26,74.87,Completed
4736,4047,2024-02-26,159.47,Cancelled
1807,2357,2024-02-26,36.65,Completed
10883,3148,2024-02-26,38.68,Refunded
7360,43,2024-02-26,129.34,Completed
2868,3966,2024-02-26,293.2,Refunded
6176,2193,2024-02-26,37.62,Cancelled
4462,1708,2024-02-26,14.14,Completed
5532,2688,2024-02-26,8.16,Completed
7796,2481,2024-02-26,27.07,Completed
9342,1645,2024-02-26,21.32,Completed
12207,2892,2024-02-26,40.6,Completed
3348,4035,2024-02-26,11.75,Completed
11991,60,2024-02-26,7.93,Completed
1152,2874,2024-02-26,44.45,Completed
12183,1442,2024-02-26,61.73,Completed
6219,1771,2024-02-26,82.73,Completed
11512,2461,2024-02-26,15.63,Completed
10378,733,2024-02-26,46.75,Completed
9431,392,2024-02-26,2.79,Completed
11454,1896,2024-02-26,41.65,Completed
1779,957,2024-02-26,20.97,Completed
10160,2731,2024-02-26,22.45,Completed
2828,261,2024-02-26,22.25,Completed
10474,4574,2024-02-27,12.63,Completed
6663,2535,2024-02-27,12.9,Completed
11770,2193,2024-02-27,7.05,Completed
10558,3106,2024-02-27,6.84,Completed
2955,1686,2024-02-27,60.27,Completed
6037,2299,2024-02-27,9.83,Completed
6678,1725,2024-02-27,38.31,Refunded
12032,1780,2024-02-27,250.25,Completed
2258,393,2024-02-27,78.51,Completed
11349,13,2024-02-27,11.91,Completed
8591,4857,2024-02-27,10.91,Refunded
2444,259,2024-02-27,30.76,Completed
4549,2767,2024-02-27,18.22,Completed
4731,1209,2024-02-27,71.69,Completed
2543,1354,2024-02-27,50.36,Completed
1067,1708,2024-02-27,17.98,Completed
7540,213,2024-02-27,50.39,Completed
9331,3624,2024-02-27,165.04,Cancelled
5370,4102,2024-02-27,74.93,Refunded
5967,1417,2024-02-27,62.73,Completed
1618,2314,2024-02-27,131.71,Completed
9323,1423,2024-02-27,18.53,Completed
3862,3948,2024-02-27,27.16,Completed
4098,1395,2024-02-27,58.14,Completed
10216,4549,2024-02-27,78.67,Completed
6920,812,2024-02-27,13.38,Completed
2094,4970,2024-02-27,13.69,Completed
11251,4648,2024-02-28,99.9,Completed
2853,642,2024-02-28,61.74,Completed
8664,1351,2024-02-28,16.28,Completed
11014,2047,2024-02-28,7.74,Completed
1537,554,2024-02-28,8.13,Completed
6560,3249,2024-02-28,21.64,Completed
12380,4570,2024-02-28,24.73,Completed
9523,3606,2024-02-28,22.29,Completed
9365,3060,2024-02-28,128.23,Completed
3967,3498,2024-02-28,37.87,Completed
3007,3734,2024-02-28,30.32,Refunded
6933,2787,2024-02-28,178.88,Cancelled
4595,3528,2024-02-28,11.89,Completed
6857,2889,2024-02-28,43.41,Refunded
10420,1339,2024-02-28,130.35,Completed
7058,640,2024-02-28,35.1,Refunded
8739,823,2024-02-29,17.34,Completed
4140,145,2024-02-29,21.96,Completed
4928,2245,2024-02-29,168.53,Completed
1551,4457,2024-02-29,13.06,Completed
4406,3392,2024-02-29,28.51,Completed
9168,914,2024-02-29,12.35,Completed
1025,2664,2024-02-29,229.23,Completed
6408,3734,2024-02-29,48.9,Cancelled
10132,3225,2024-02-29,34.46,Completed
3117,820,2024-02-29,67.97,Completed
11386,1162,2024-02-29,9.81,Completed
1428,4535,2024-02-29,51.02,Cancelled
8804,114,2024-02-29,29.76,Completed
4733,4756,2024-02-29,83.92,Completed
11753,2177,2024-02-29,40.48,Completed
9762,3949,2024-02-29,19.94,Completed
10571,2571,2024-02-29,60.76,Completed
7789,4142,2024-02-29,65.76,Refunded
5510,4523,2024-02-29,90.4,Completed
3727,2153,2024-02-29,15.61,Completed
2330,1592,2024-02-29,22.23,Completed
6768,2034,2024-02-29,56.78,Completed
11975,3803,2024-02-29,16.7,Completed
2909,329,2024-02-29,92.7,Completed
5732,676,2024-02-29,36.44,Completed
5579,2326,2024-02-29,10.87,Completed
8311,4125,2024-02-29,15.4,Cancelled
3577,4303,2024-02-29,108.33,Completed
9421,4926,2024-02-29,14.6,Completed
2518,1697,2024-02-29,28.87,Completed
9099,1717,2024-03-01,43.91,Completed
4561,1438,2024-03-01,214.4,Completed
11123,154,2024-03-01,39.85,Completed
10254,1309,2024-03-01,10.28,Completed
1330,4236,2024-03-01,10.32,Completed
3281,2661,2024-03-01,86.14,Completed
2610,500,2024-03-01,29.37,Completed
1014,1540,2024-03-01,86.67,Completed
6488,553,2024-03-01,55.35,Completed
11217,2003,2024-03-01,33.92,Completed
6320,4264,2024-03-01,18.16,Completed
8342,1836,2024-03-01,38.71,Completed
8675,404,2024-03-01,46.17,Completed
11420,4700,2024-03-01,68.94,Completed
12861,4491,2024-03-01,48.08,Completed
8422,4259,2024-03-01,19.21,Completed
6135,3440,2024-03-01,71.14,Completed
10110,3047,2024-03-01,73.86,Completed
12503,1842,2024-03-01,30.31,Refunded
5154,2774,2024-03-01,31.43,Completed
11054,4109,2024-03-01,95.13,Completed
12608,120,2024-03-01,53.82,Completed
1925,1151,2024-03-01,27.3,Refunded
2017,1070,2024-03-01,76.05,Completed
8554,3524,2024-03-01,34.54,Completed
9517,3757,2024-03-01,17.38,Completed
12905,4211,2024-03-01,39.64,Completed
4480,3213,2024-03-02,74.92,Completed
6005,3660,2024-03-02,24.95,Completed
3430,2727,2024-03-02,12.33,Completed
6207,423,2024-03-02,79.62,Completed
5148,2688,2024-03-02,32.42,Completed
10298,4178,2024-03-02,138.59,Refunded
3571,4672,2024-03-02,16.12,Completed
12060,2684,2024-03-02,54.3,Completed
6220,2775,2024-03-02,238.17,Completed
3619,4725,2024-03-02,48.65,Completed
5677,228,2024-03-02,59.77,Completed
3536,1975,2024-03-02,13.94,Completed
10509,3821,2024-03-02,71.86,Completed
10219,2496,2024-03-02,23.71,Refunded
2388,4323,2024-03-02,137.37,Refunded
8850,2706,2024-03-02,36.83,Completed
7657,3649,2024-03-02,64.75,Completed
9005,4831,2024-03-02,79.33,Completed
8571,3671,2024-03-02,24.87,Completed
7387,745,2024-03-02,29.21,Completed
6644,3478,2024-03-02,44.48,Completed
10601,4952,2024-03-02,45.33,Completed
2469,1589,2024-03-02,43.68,Completed
3070,3936,2024-03-02,84.67,Completed
8371,4622,2024-03-03,16.02,Completed
9450,763,2024-03-03,15.62,Completed
2953,1417,2024-03-03,7.16,Cancelled
9980,1803,2024-03-03,20.12,Completed
4591,2618,2024-03-03,82.28,Completed
11759,2699,2024-03-03,158.54,Completed
4315,1020,2024-03-03,56.55,Completed
6963,2905,2024-03-03,8.63,Completed
3420,4488,2024-03-03,30.09,Completed
3413,4234,2024-03-03,35.97,Completed
1669,2707,2024-03-03,40.21,Completed
10565,3420,2024-03-03,118.76,Completed
12744,4814,2024-03-03,20.22,Completed
2776,1342,2024-03-03,12.23,Completed
10182,2248,2024-03-03,95.08,Completed
3689,1209,2024-03-03,41.32,Completed
11513,1428,2024-03-03,70.04,Refunded
5899,2530,2024-03-03,37.98,Completed
6398,4977,2024-03-03,179.43,Completed
5301,714,2024-03-03,117.52,Completed
4452,4519,2024-03-03,19.55,Cancelled
3038,1879,2024-03-03,174.65,Completed
10207,4656,2024-03-03,25.98,Completed
11028,2814,2024-03-03,39.74,Completed
1048,3741,2024-03-03,49.54,Completed
4515,2239,2024-03-03,39.71,Completed
12261,2636,2024-03-03,18.49,Completed
5820,3377,2024-03-03,43.62,Completed
12844,1801,2024-03-03,28.58,Refunded
12514,2362,2024-03-03,108.77,Completed
1439,3953,2024-03-03,31.35,Completed
7087,2656,2024-03-03,36.89,Completed
1106,3497,2024-03-03,18.43,Completed
2809,1525,2024-03-04,20.97,Completed
2649,877,2024-03-04,31.09,Completed
11431,1716,2024-03-04,60.57,Cancelled
11078,1378,2024-03-04,18.5,Completed
2703,1575,2024-03-04,29.69,Cancelled
2494,3453,2024-03-04,19.78,Completed
1340,4270,2024-03-04,6.7,Completed
3447,3263,2024-03-04,17.64,Completed
7358,632,2024-03-04,17.83,Completed
10295,3301,2024-03-04,9.22,Completed
4868,1999,2024-03-04,32.72,Completed
9474,2239,2024-03-04,47.66,Completed
2553,4614,2024-03-04,16.07,Completed
12855,116,2024-03-04,149.43,Completed
2257,1816,2024-03-04,29.9,Completed
12474,128,2024-03-04,127.27,Completed
4895,1070,2024-03-04,11.09,Cancelled
5776,3498,2024-03-04,73.15,Completed
6761,55,2024-03-04,16.9,Completed
6648,4729,2024-03-04,50.59,Completed
6306,1803,2024-03-04,147.92,Completed
8284,4558,2024-03-04,3.75,Completed
8313,582,2024-03-04,50.78,Completed
6145,854,2024-03-04,6.01,Completed
5503,3819,2024-03-04,67.49,Completed
3892,3694,2024-03-04,11.95,Completed
5383,3688,2024-03-04,24.09,Cancelled
9222,2736,2024-03-04,109.73,Completed
1105,894,2024-03-04,36.73,Completed
9125,2380,2024-03-04,50.15,Completed
4917,618,2024-03-05,19.56,Completed
4128,2578,2024-03-05,17.66,Completed
3470,3782,2024-03-05,12.22,Completed
3453,1815,2024-03-05,8.5,Completed
7080,2362,2024-03-05,10.63,Completed
6526,1266,2024-03-05,40.43,Completed
6823,3281,2024-03-05,23.41,Completed
12810,688,2024-03-05,22.32,Completed
7413,2429,2024-03-05,11.4,Cancelled
9835,3219,2024-03-05,51.9,Completed
3213,4773,2024-03-05,44.23,Completed
10290,1374,2024-03-05,14.6,Completed
6548,3158,2024-03-05,23.36,Refunded
9407,2218,2024-03-05,37.98,Completed
12739,3317,2024-03-05,18.32,Completed
6808,2087,2024-03-05,134.57,Completed
5107,4917,2024-03-05,110.37,Completed
1832,502,2024-03-05,14.74,Completed
2474,2486,2024-03-05,26.2,Completed
9702,3104,2024-03-05,37.26,Completed
9935,4352,2024-03-05,124.68,Completed
11557,218,2024-03-05,19.93,Completed
6924,902,2024-03-05,34.37,Completed
7414,1915,2024-03-05,98.98,Completed
1204,4208,2024-03-05,29.38,Completed
7836,2797,2024-03-05,67.36,Completed
11540,2010,2024-03-05,16.64,Completed
5735,4085,2024-03-05,51.41,Completed
8232,1663,2024-03-05,76.61,Completed
3898,3436,2024-03-05,19.48,Completed
8751,3556,2024-03-05,196.17,Cancelled
11542,820,2024-03-06,30.45,Cancelled
9479,2540,2024-03-06,23.85,Completed
3819,604,2024-03-06,34.27,Refunded
4144,500,2024-03-06,23.45,Completed
8349,4014,2024-03-06,40.85,Completed
9397,3371,2024-03-06,20.87,Completed
10727,1016,2024-03-06,21.12,Completed
5521,2389,2024-03-06,30.02,Completed
2098,1011,2024-03-06,8.02,Cancelled
4018,2289,2024-03-06,33.12,Completed
2147,96,2024-03-06,49.94,Completed
5586,2960,2024-03-06,20.15,Completed
4134,2711,2024-03-06,27.52,Refunded
9430,4311,2024-03-06,23.26,Completed
5196,3417,2024-03-06,20.98,Completed
8365,2715,2024-03-06,17.24,Completed
12377,4843,2024-03-06,104.99,Refunded
7980,3376,2024-03-06,13.91,Completed
8009,2315,2024-03-06,21.88,Cancelled
4992,2991,2024-03-06,35.25,Completed
9564,146,2024-03-06,16.38,Completed
10508,3528,2024-03-06,26.87,Completed
1450,358,2024-03-06,50.77,Completed
5296,2173,2024-03-06,31.21,Cancelled
3485,2855,2024-03-06,13.64,Completed
12901,862,2024-03-06,34.23,Completed
4190,3725,2024-03-06,44.66,Refunded
1358,2827,2024-03-06,6.54,Refunded
5954,697,2024-03-06,53.78,Completed
6686,2180,2024-03-06,39.89,Completed
6543,3913,2024-03-06,23.9,Completed
8632,1645,2024-03-06,39.28,Completed
6800,3259,2024-03-06,21.26,Completed
1149,2256,2024-03-06,21.14,Completed
8557,3351,2024-03-06,3.67,Completed
8567,4102,2024-03-06,115.1,Completed
9732,2068,2024-03-06,11.12,Completed
2366,4523,2024-03-07,114.52,Completed
2859,3133,2024-03-07,18.55,Completed
4312,668,2024-03-07,16.07,Refunded
11337,4774,2024-03-07,16.05,Completed
5504,203,2024-03-07,152.36,Completed
11869,2375,2024-03-07,56.9,Completed
11495,1717,2024-03-07,102.59,Completed
10251,4067,2024-03-07,23.55,Completed
11333,1824,2024-03-07,48.61,Completed
7285,3450,2024-03-07,16.47,Completed
11756,4420,2024-03-07,110.61,Completed
2126,2558,2024-03-07,103.3,Completed
2900,1867,2024-03-07,31.79,Completed
3227,4831,2024-03-07,138.48,Completed
1322,2966,2024-03-07,66.93,Completed
3450,2475,2024-03-07,22.96,Completed
6707,3873,2024-03-07,30.35,Completed
12659,4840,2024-03-07,11.16,Completed
8611,1271,2024-03-07,21.23,Completed
2577,3505,2024-03-07,22.25,Completed
3110,3556,2024-03-07,37.52,Cancelled
10386,36,2024-03-07,65.4,Completed
8499,3379,2024-03-07,47.86,Completed
9198,800,2024-03-07,83.04,Completed
1085,3505,2024-03-07,94.26,Completed
10663,4127,2024-03-07,36.67,Completed
10124,3407,2024-03-07,46.07,Completed
7145,4206,2024-03-07,36.13,Completed
12885,2239,2024-03-07,39.02,Refunded
10723,377,2024-03-08,6.99,Completed
4862,2713,2024-03-08,30.22,Completed
8048,404,2024-03-08,13.34,Refunded
12185,725,2024-03-08,12.53,Completed
8964,2324,2024-03-08,59.71,Completed
9067,155,2024-03-08,57.52,Refunded
12406,2873,2024-03-08,14.09,Refunded
12764,1838,2024-03-08,39.94,Completed
5837,242,2024-03-08,25.51,Refunded
11011,218,2024-03-08,15.41,Completed
11973,1795,2024-03-08,11.63,Completed
12298,4810,2024-03-08,19.18,Completed
5384,2695,2024-03-08,77.08,Refunded
2956,1151,2024-03-08,56.01,Cancelled
4203,3687,2024-03-08,59.48,Completed
5854,3392,2024-03-08,19.85,Completed
10436,4761,2024-03-08,19.99,Completed
11152,4534,2024-03-08,15.45,Completed
11451,2153,2024-03-08,37.95,Completed
6634,1642,2024-03-08,24.74,Completed
10359,3534,2024-03-08,16.13,Completed
3107,4640,2024-03-09,12.0,Completed
10969,3637,2024-03-09,21.71,Completed
6305,74,2024-03-09,37.87,Completed
1968,700,2024-03-09,16.13,Completed
11188,2028,2024-03-09,40.37,Completed
1813,2473,2024-03-09,84.72,Completed
2011,4736,2024-03-09,43.19,Completed
9633,570,2024-03-09,17.17,Completed
5943,1883,2024-03-09,89.52,Completed
12694,4551,2024-03-09,13.94,Completed
7711,74,2024-03-09,37.12,Completed
10092,2877,2024-03-09,13.15,Completed
8457,40,2024-03-09,20.5,Completed
2451,3217,2024-03-09,59.14,Completed
1403,3201,2024-03-09,32.42,Completed
4217,1945,2024-03-09,7.8,Completed
7227,3936,2024-03-09,87.52,Completed
9637,3074,2024-03-09,20.41,Completed
11897,1057,2024-03-09,30.5,Completed
9533,1257,2024-03-09,57.26,Completed
9004,452,2024-03-09,74.5,Completed
12894,1494,2024-03-09,101.99,Completed
1432,3827,2024-03-09,26.89,Cancelled
4422,4796,2024-03-10,109.67,Completed
4850,3639,2024-03-10,73.27,Completed
10122,3048,2024-03-10,6.35,Completed
10839,1184,2024-03-10,31.99,Completed
9392,4907,2024-03-10,31.67,Completed
5136,4792,2024-03-10,10.29,Cancelled
10934,1705,2024-03-10,129.03,Completed
1398,4887,2024-03-10,24.86,Completed
9321,557,2024-03-10,42.86,Completed
1345,1159,2024-03-10,73.15,Completed
10299,1090,2024-03-10,40.58,Completed
10064,375,2024-03-10,165.02,Completed
8773,563,2024-03-10,43.24,Completed
8860,3883,2024-03-10,72.26,Refunded
1770,2917,2024-03-10,14.13,Completed
12342,2465,2024-03-10,31.57,Completed
4119,1400,2024-03-10,49.5,Completed
1296,1774,2024-03-10,63.24,Completed
2043,4650,2024-03-10,33.03,Completed
12652,1494,2024-03-10,14.46,Completed
11836,1803,2024-03-10,44.75,Completed
9933,187,2024-03-10,14.14,Completed
11972,434,2024-03-10,14.41,Completed
2893,3924,2024-03-10,25.11,Completed
3551,2510,2024-03-10,81.29,Completed
12673,3305,2024-03-10,60.48,Completed
3188,4397,2024-03-10,10.1,Completed
10686,1127,2024-03-10,95.89,Completed
9584,77,2024-03-10,33.5,Completed
9579,3851,2024-03-10,29.03,Completed
2338,3007,2024-03-10,36.59,Completed
2658,3669,2024-03-10,158.84,Completed
6777,4741,2024-03-10,9.66,Refunded
12412,114,2024-03-10,48.41,Completed
9223,439,2024-03-11,21.29,Refunded
5129,3114,2024-03-11,9.99,Completed
10109,2844,2024-03-11,55.38,Refunded
3706,1249,2024-03-11,67.17,Cancelled
5745,2406,2024-03-11,22.43,Completed
2442,3278,2024-03-11,51.6,Completed
9204,1557,2024-03-11,202.16,Completed
11553,3270,2024-03-11,50.89,Completed
11309,1984,2024-03-11,78.07,Completed
3105,2146,2024-03-11,47.14,Completed
8650,350,2024-03-11,14.9,Completed
4760,4208,2024-03-11,52.74,Completed
11050,2148,2024-03-11,24.15,Completed
12651,324,2024-03-11,45.67,Completed
8194,3392,2024-03-11,8.41,Completed
10204,3782,2024-03-11,18.5,Completed
10551,3796,2024-03-11,40.49,Completed
10027,1824,2024-03-11,174.91,Cancelled
12972,4260,2024-03-12,81.05,Completed
8480,3936,2024-03-12,16.1,Completed
8644,4320,2024-03-12,39.3,Refunded
10397,888,2024-03-12,86.05,Completed
10419,4603,2024-03-12,82.13,Refunded
6999,285,2024-03-12,33.4,Refunded
6966,1949,2024-03-12,41.22,Completed
8537,4717,2024-03-12,66.33,Completed
4166,3324,2024-03-12,8.48,Completed
3607,1627,2024-03-12,31.42,Completed
11013,167,2024-03-12,15.48,Completed
12531,2711,2024-03-12,15.22,Completed
2022,2932,2024-03-12,116.94,Completed
1933,978,2024-03-12,28.61,Completed
9191,3934,2024-03-12,16.55,Completed
10790,1157,2024-03-12,17.37,Completed
5463,768,2024-03-12,3.45,Cancelled
3757,2395,2024-03-12,51.63,Completed
11477,813,2024-03-12,36.62,Completed
10799,1777,2024-03-12,30.75,Completed
6357,952,2024-03-12,140.64,Completed
2104,1743,2024-03-12,44.71,Completed
8789,4412,2024-03-13,36.06,Cancelled
5315,1132,2024-03-13,30.99,Completed
3701,4483,2024-03-13,25.11,Completed
7036,1697,2024-03-13,31.09,Completed
9335,4701,2024-03-13,20.78,Completed
2532,3704,2024-03-13,54.52,Completed
10430,223,2024-03-13,123.87,Cancelled
9262,1279,2024-03-13,20.05,Completed
4307,2984,2024-03-13,17.53,Completed
9436,4934,2024-03-13,32.17,Refunded
12439,542,2024-03-13,20.87,Cancelled
3025,4549,2024-03-13,37.95,Completed
2751,4756,2024-03-13,38.5,Completed
10678,4672,2024-03-13,78.89,Completed
11070,1046,2024-03-13,35.1,Completed
2854,4333,2024-03-13,24.25,Completed
8698,2827,2024-03-13,22.51,Completed
10670,2625,2024-03-13,65.62,Completed
2060,4888,2024-03-13,13.29,Cancelled
11274,1265,2024-03-13,14.3,Completed
7441,2010,2024-03-13,54.75,Completed
4261,4084,2024-03-13,84.07,Completed
6757,4945,2024-03-13,93.24,Completed
8679,3158,2024-03-14,71.34,Completed
9345,823,2024-03-14,9.55,Completed
1262,4623,2024-03-14,22.86,Completed
10798,4640,2024-03-14,20.51,Completed
5910,4472,2024-03-14,76.27,Completed
9464,3379,2024-03-14,16.51,Completed
11044,1120,2024-03-14,11.78,Completed
1324,4197,2024-03-14,14.41,Completed
9301,1131,2024-03-14,105.18,Completed
9551,2889,2024-03-14,83.28,Completed
7861,3040,2024-03-14,39.88,Completed
7898,2478,2024-03-14,60.72,Completed
1059,586,2024-03-14,305.48,Refunded
4851,2192,2024-03-14,33.45,Completed
8324,3027,2024-03-14,15.67,Completed
1130,5000,2024-03-14,19.59,Completed
12996,2510,2024-03-14,133.23,Completed
3909,4337,2024-03-14,42.92,Completed
6692,206,2024-03-14,54.86,Completed
6271,285,2024-03-14,16.77,Completed
7379,3015,2024-03-14,13.39,Completed
6908,922,2024-03-15,76.78,Completed
9395,26,2024-03-15,28.0,Completed
10590,921,2024-03-15,15.95,Completed
3527,4660,2024-03-15,18.97,Completed
11020,632,2024-03-15,70.44,Refunded
12246,4549,2024-03-15,43.78,Completed
6756,3711,2024-03-15,76.67,Completed
12554,3963,2024-03-15,220.77,Completed
7812,1903,2024-03-15,14.99,Completed
12936,1242,2024-03-15,37.94,Completed
8205,1399,2024-03-15,8.89,Completed
10926,4737,2024-03-15,34.38,Completed
6235,1503,2024-03-15,29.9,Completed
